94.69994203397167;41.38101529366631
87.19080781716845;32.712314269447326
82.58464957459537;12.105562538825144
11.622195123206913;49.538187580104676
9.806632156862127;65.47903861328834
98.4240053622407;42.533009655624014
48.50208690850331;25.531014071785563
10.234677867295838;27.442878258293778
2.2292230178607153;79.68338167803941
91.84020074746802;50.87712052991581
19.789250840311688;64.12821775905712
11.594745370923976;73.01614049186176
2.483993870353396;2.2665758746915676
55.32094983896258;50.81145346791549
11.58594013466302;27.200110383433074
66.31073763334062;39.62186818542634
38.57338908390315;47.305189349289655
29.85130852548872;98.51613883106728
98.98315559483773;26.898475241724718
46.985101090697825;23.892123812000932
37.552819312382056;49.39231173793486
64.02416355293268;32.898843678036606
90.22598689857591;31.56029167634361
74.99419663486435;74.88556043376624
91.36369524970095;0.15252413115319774
